"","time","lat","long","site.name","Nothofagus","Phyllocladus","Casuarina","Eucalyptus","legendvalues"
"94",-11000,-35.089675,149.429255,"Lake George",0,0,0,0.0247249350970454,10
"95",-11000,-17.36586,145.686125,"Lynch's Crater A",0,0,47.7678571428571,18.75,50
"96",-11000,-5.78747,145.04318,"Brass Tarn",52.4714828897338,0.190114068441065,0,0,100
"97",-11000,-4.02063,137.216945,"Ijomba",33.3273434181723,10.8422909791878,0.606478910053256,0,10
"98",-10500,-43.347695,146.837845,"Adamsons Peak",4.03041825095057,3.76425855513308,0.342205323193916,4.82889733840304,50
"99",-10500,-42.679935,146.5912,"Eagle Tarn",9.11097653593571,26.2558263053654,1.01187846537971,13.1547178802424,100
"100",-10500,-42.10391,146.18492,"Lake St Clair",14.5364315238594,1.89990461377171,0.0671140939597315,6.3213570624479,10
"101",-10500,-41.660375,145.961695,"Dove Lake",18.4098228717132,1.86579616039278,0.875080173890474,4.05948163857602,50
"102",-10500,-41.451255,145.961595,"Paddy's Lake",17.0081619340726,1.20514479343968,0,10.3127951097313,100
"103",-10500,-36.516667,149.5,"Bega Swamp",0,0,1.71625264117829,9.12476429453305,10
"104",-10500,-5.78747,145.04318,"Brass Tarn",51.2152777777778,0,0,0,50
"105",-10500,-4.02063,137.216945,"Ijomba",23.8601072840203,8.99350649350649,0.31055900621118,0,100
"106",-10000,-43.347695,146.837845,"Adamsons Peak",5.55765595463138,6.08695652173913,0.415879017013232,5.06616257088847,10
"107",-10000,-42.679935,146.5912,"Eagle Tarn",22.032822489875,11.7771146971742,1.11810683152728,9.08795793545747,50
"108",-10000,-42.543611,147.300556,"Yarlington Tier",3.1413612565445,0,2.09424083769634,23.0366492146597,100
"109",-10000,-42.10391,146.18492,"Lake St Clair",20.5234159779614,2.61707988980716,0.275482093663912,7.43801652892562,10
"110",-10000,-41.660375,145.961695,"Dove Lake",18.6647651937918,2.55901473814963,0.679899136402846,4.69287447974138,50
"111",-10000,-41.451255,145.961595,"Paddy's Lake",22.0442859972272,1.4698752228164,0,10.3763517528223,100
"112",-10000,-37.107945,149.137815,"Jacksons Bog",0,0,0.632911392405063,12.0253164556962,10
"113",-10000,-36.516667,149.5,"Bega Swamp",0,0,1.86023650872638,8.16541232346183,50
"114",-10000,-36.416667,148.316667,"Blue Lake",0,0,0.536193029490617,3.1277926720286,100
"115",-10000,-5.78747,145.04318,"Brass Tarn",53.3333333333333,0,0,0,10
"116",-10000,-4.02063,137.216945,"Ijomba",25.4392505538047,4.03236993718489,0,0,50
"117",-9500,-43.347695,146.837845,"Adamsons Peak",5.94149908592322,10.6946983546618,0.457038391224863,3.26020719073736,100
"118",-9500,-42.679935,146.5912,"Eagle Tarn",27.4321266968326,8.34781213802988,1.33361249302101,9.15379893280446,10
"119",-9500,-42.10391,146.18492,"Lake St Clair",21.9027997761132,4.77950721082278,0.0763358778625954,6.70791106453418,50
"120",-9500,-41.660375,145.961695,"Dove Lake",22.8450486763908,4.21453745334875,0.939935585257075,4.59814370695667,100
"121",-9500,-41.451255,145.961595,"Paddy's Lake",22.617943706578,1.59742927657389,0,10.4180635405224,10
"122",-9500,-37.107945,149.137815,"Jacksons Bog",0,0,0.311526479750779,7.78816199376947,50
"123",-9500,-36.516667,149.5,"Bega Swamp",0,0,2.28539250318861,12.2702620682615,100
"124",-9500,-36.416667,148.316667,"Blue Lake",0,0,0.867052023121387,4.81695568400771,10
"125",-9500,-35.089675,149.429255,"Lake George",0,0,0.0397535281256211,0,50
"126",-9500,-5.82037,145.08903,"Komanimambuno Mire",23.9669421487603,0.413223140495868,0,0,100
"127",-9500,-5.78747,145.04318,"Brass Tarn",40.4011461318052,0,0,0,10
"128",-9000,-43.347695,146.837845,"Adamsons Peak",2.57856567284448,4.19016921837228,0.225624496373892,0.515713134568896,50
"129",-9000,-42.679935,146.5912,"Eagle Tarn",25.5435197819828,8.6228188854085,1.14298479662917,10.4031054681267,100
"130",-9000,-42.543611,147.300556,"Yarlington Tier",1.33333333333333,0.666666666666667,0,14.6666666666667,10
"131",-9000,-42.10391,146.18492,"Lake St Clair",15.9448818897638,4.82283464566929,0,4.33070866141732,50
"132",-9000,-41.660375,145.961695,"Dove Lake",15.8329580450846,3.6393156259069,0.47586353372422,2.81095603180467,100
"133",-9000,-41.451255,145.961595,"Paddy's Lake",24.0711431242817,3.74894752689754,0,10.7538274931932,10
"134",-9000,-37.107945,149.137815,"Jacksons Bog",0,0,1.37362637362637,10.1648351648352,50
"135",-9000,-36.516667,149.5,"Bega Swamp",0,0,1.67497691095342,15.3147079129899,100
"136",-9000,-36.416667,148.316667,"Blue Lake",0,0,2.80612244897959,19.1326530612245,10
"137",-9000,-35.089675,149.429255,"Lake George",0,0,0,0,50
"138",-9000,-17.36586,145.686125,"Lynch's Crater A",0,0,6.03741496598639,5.52721088435374,100
"139",-9000,-5.78747,145.04318,"Brass Tarn",38.1357999924092,0.350262697022767,0.427662077827721,0,10
"140",-8500,-43.347695,146.837845,"Adamsons Peak",5.2486730882642,4.30509140947513,0.216237468055829,0.412816984470218,50
"141",-8500,-42.679935,146.5912,"Eagle Tarn",40.0156081591905,12.0101427696818,1.41779127444357,7.17773411209433,100
"142",-8500,-42.543611,147.300556,"Yarlington Tier",3.52941176470588,0,0.392156862745098,14.9019607843137,10
"143",-8500,-42.10391,146.18492,"Lake St Clair",19.5092024539877,3.31288343558282,0.368098159509202,3.19018404907975,50
"144",-8500,-41.660375,145.961695,"Dove Lake",15.2317238869159,3.9329577289768,0.591194893207394,4.28197353421711,100
"145",-8500,-41.451255,145.961595,"Paddy's Lake",23.3575009048304,5.42943781368499,0,11.0739288202064,10
"146",-8500,-36.516667,149.5,"Bega Swamp",0,0,2.90221963892922,16.4365927209584,50
"147",-8500,-36.416667,148.316667,"Blue Lake",0,0,2.8673835125448,19.7132616487455,100
"148",-8500,-35.089675,149.429255,"Lake George",0,0,0,0,10
"149",-8500,-5.78747,145.04318,"Brass Tarn",33.3780160857909,0,0.134048257372654,0,50
"150",-8000,-43.347695,146.837845,"Adamsons Peak",3.59832635983264,0.418410041841004,0.0523012552301255,0.575313807531381,100
"151",-8000,-42.679935,146.5912,"Eagle Tarn",26.3406940063091,12.1976866456362,1.26182965299685,10.3049421661409,10
"152",-8000,-42.10391,146.18492,"Lake St Clair",19.1172276824362,6.0038872197043,0.583761945986318,5.00602603927959,50
"153",-8000,-41.95905,146.676535,"Camerons Lagoon",6.54738607771876,1.60609449259156,3.33030472462958,10.0146771037182,100
"154",-8000,-41.660375,145.961695,"Dove Lake",19.3769900666182,5.96760727394311,0.565935477963141,4.09089555513262,10
"155",-8000,-41.451255,145.961595,"Paddy's Lake",28.4949428140765,6.19655420952195,0,9.90106415256619,50
"156",-8000,-37.107945,149.137815,"Jacksons Bog",0,0,0.319488817891374,9.26517571884984,100
"157",-8000,-36.516667,149.5,"Bega Swamp",0,0,2.78017948755229,14.1100877194572,10
"158",-8000,-36.416667,148.316667,"Blue Lake",0,0,1.6025641025641,20.5128205128205,50
"159",-8000,-35.089675,149.429255,"Lake George",0,0,0.00802568218298555,0.285714285714286,100
"160",-8000,-5.78747,145.04318,"Brass Tarn",28.8639336632334,0.141242937853107,0.137155068394285,0,10
"161",-7500,-43.347695,146.837845,"Adamsons Peak",19.5398357571929,1.99258040228532,0.277454026699363,2.13509821701216,50
"162",-7500,-42.679935,146.5912,"Eagle Tarn",24.0185109652859,8.70493803576561,1.76043479083952,12.5362569506472,100
"163",-7500,-42.543611,147.300556,"Yarlington Tier",2.96495956873315,0.269541778975741,1.07816711590297,19.1374663072776,10
"164",-7500,-42.10391,146.18492,"Lake St Clair",10.8433734939759,4.81927710843374,0.328587075575027,6.13362541073384,50
"165",-7500,-41.95905,146.676535,"Camerons Lagoon",6.16666414374515,1.05031162102788,3.09088890108715,6.7689683840053,100
"166",-7500,-41.660375,145.961695,"Dove Lake",20.1954566844427,6.84377223913618,0.676744231681704,5.20719625578717,10
"167",-7500,-41.50787,146.38472,"Granta Pools",3.26323551232442,0.0795338626440633,0,9.32158648415186,50
"168",-7500,-41.451255,145.961595,"Paddy's Lake",29.5786195172247,6.89389340528199,0,8.1655776161528,100
"169",-7500,-37.107945,149.137815,"Jacksons Bog",0,0,0,14.2857142857143,10
"170",-7500,-36.516667,149.5,"Bega Swamp",0,0,2.22941961659585,14.6348167035079,50
"171",-7500,-36.416667,148.316667,"Blue Lake",0,0,3.05343511450382,17.5572519083969,100
"172",-7500,-35.70698,148.886415,"Rotten Swamp",0,0,1.65289256198347,24.7933884297521,10
"173",-7500,-35.089675,149.429255,"Lake George",0,0,0,0,50
"174",-7500,-17.36586,145.686125,"Lynch's Crater A",0,0,7.80821917808219,9.31506849315068,100
"175",-7500,-5.78747,145.04318,"Brass Tarn",19.290465631929,0.886917960088692,0,0,10
