time,lat,long,samples,taxa
-2500,-38.24,144.11,21.21336731,sheoak
-2500,-38.24,144.11,15.42747019,eucalyptus
-2500,-38.24,144.11,0.345585389,celerypine
-2500,-37.110052,149.137132,0.729927007,sheoak
-2500,-37.110052,149.137132,38.19881422,eucalyptus
-2500,-36.41358,148.29042,0.581918779,cypresspine
-2500,-36.41358,148.29042,2.162027076,sheoak
-2500,-36.41358,148.29042,12.92535448,eucalyptus
-2500,-36.41358,148.29042,0.316957211,southernbeech
-2500,-35.7077,148.885604,2.777777778,cypresspine
-2500,-35.7077,148.885604,1.388888889,sheoak
-2500,-35.7077,148.885604,29.86111111,eucalyptus
-2500,-35.318,148.524,1.826484018,cypresspine
-2500,-35.318,148.524,2.739726027,sheoak
-2500,-35.318,148.524,11.41552511,eucalyptus
-2500,-35.24664,142.83017,4.367721405,cypresspine
-2500,-35.24664,142.83017,13.0934918,sheoak
-2500,-35.24664,142.83017,13.50161352,eucalyptus
-2500,-35.24664,142.83017,0.196850394,celerypine
-2500,-30.78,139.9,0.225225225,cypresspine
-2500,-30.78,139.9,7.657657658,sheoak
-2500,-30.78,139.9,8.783783784,eucalyptus
-2500,-27.49895,153.454772,2.475128593,cypresspine
-2500,-27.49895,153.454772,49.09956661,sheoak
-2500,-27.49895,153.454772,7.457476718,eucalyptus
-2500,-27.438134,153.448984,0.925925926,cypresspine
-2500,-27.438134,153.448984,82.40740741,sheoak
-2500,-27.438134,153.448984,2.160493827,eucalyptus
-2500,-22.23278,166.55445,18.72811937,sheoak
-2500,-22.23278,166.55445,1.7352213,southernbeech
-2500,-18.06667,178.53333,0.613496933,sheoak
-2500,-17.3667,145.6881,9.836065574,sheoak
-2500,-17.3667,145.6881,4.918032787,eucalyptus
-2500,-16.823578,-179.940552,0.207039337,sheoak
-2500,-16.40221,126.134392,19.17098446,eucalyptus
-2500,-15.630718,126.383506,12.96296296,eucalyptus
-2500,-15.57036,128.13965,0,cypresspine
-2500,-15.57036,128.13965,0,sheoak
-2500,-15.57036,128.13965,0,eucalyptus
-2500,-6.41215,146.27051,5.405405405,sheoak
-2500,-6.41215,146.27051,3.846153846,southernbeech
-2500,-6.41215,146.27051,3.664241164,celerypine
-2500,-5.82037,145.08903,0.75,sheoak
-2500,-5.82037,145.08903,10.5470297,southernbeech
-2500,-5.82037,145.08903,0.373762376,celerypine
-2500,-5.78747,145.04318,11.00917431,southernbeech
-2500,-5.78747,145.04318,0.183486239,celerypine
-2500,-5.44388,143.532794,19.99684155,southernbeech
-2500,-5.44388,143.532794,5.559225369,celerypine
-2500,-5.1833,141.6333,10.26713438,southernbeech
-2500,-5.1833,141.6333,0.809498111,celerypine
-2500,-4.021156,137.216632,0.376647834,sheoak
-2500,-4.021156,137.216632,32.58003766,southernbeech
-2500,-4.021156,137.216632,2.071563089,celerypine
-2500,-2.541258,140.589384,12.35955056,sheoak
-2500,-2.541258,140.589384,14.60674157,southernbeech
-2500,-2.541258,140.589384,4.494382022,celerypine
-2000,-45.32,167.80889,50.72876067,southernbeech
-2000,-45.32,167.80889,1.80542735,celerypine
-2000,-43.347714,146.83782,0.780640125,sheoak
-2000,-43.347714,146.83782,7.806401249,eucalyptus
-2000,-43.347714,146.83782,29.74238876,southernbeech
-2000,-43.347714,146.83782,7.416081187,celerypine
-2000,-42.680062,146.591092,2.695723381,sheoak
-2000,-42.680062,146.591092,29.56702709,eucalyptus
-2000,-42.680062,146.591092,12.39964044,southernbeech
-2000,-42.680062,146.591092,7.137169658,celerypine
-2000,-42.27431,145.879612,0.730744122,sheoak
-2000,-42.27431,145.879612,3.078971901,eucalyptus
-2000,-42.27431,145.879612,18.71372957,southernbeech
-2000,-42.27431,145.879612,8.907829775,celerypine
-2000,-41.958962,146.676126,1.950909787,sheoak
-2000,-41.958962,146.676126,12.55175173,eucalyptus
-2000,-41.958962,146.676126,4.662874439,southernbeech
-2000,-41.958962,146.676126,0.730612671,celerypine
-2000,-41.87897,145.609294,1.785714286,sheoak
-2000,-41.87897,145.609294,0.765306122,eucalyptus
-2000,-41.87897,145.609294,9.948979592,southernbeech
-2000,-41.87897,145.609294,2.295918367,celerypine
-2000,-41.662478,145.960078,0.322580645,sheoak
-2000,-41.662478,145.960078,20.64516129,eucalyptus
-2000,-41.662478,145.960078,23.5483871,southernbeech
-2000,-41.662478,145.960078,8.064516129,celerypine
-2000,-41.662478,145.960078,15.52795031,eucalyptus
-2000,-41.662478,145.960078,28.26086957,southernbeech
-2000,-41.662478,145.960078,4.968944099,celerypine
-2000,-41.507992,146.384538,36.68619258,eucalyptus
-2000,-41.507992,146.384538,13.74744102,southernbeech
-2000,-41.507992,146.384538,1.978733904,celerypine
-2000,-41.451456,145.961348,18.88322319,eucalyptus
-2000,-41.451456,145.961348,22.87480449,southernbeech
-2000,-41.451456,145.961348,3.794935787,celerypine
-2000,-41.425,172.1029,43.77657329,southernbeech
-2000,-41.425,172.1029,0.292308977,celerypine
-2000,-41.12666,144.67463,0.484652666,cypresspine
-2000,-41.12666,144.67463,0.161550889,sheoak
-2000,-41.12666,144.67463,3.79644588,eucalyptus
-2000,-41.12666,144.67463,0.242326333,southernbeech
-2000,-41.12666,144.67463,0.080775444,celerypine
-2000,-41.03,172.86,21.17647059,southernbeech
-2000,-41.03,172.86,0.588235294,celerypine
-2000,-40.529062,144.749224,11.76470588,eucalyptus
-2000,-40.529062,144.749224,1.680672269,southernbeech
-2000,-40.47712,148.35079,2.816901408,cypresspine
-2000,-40.47712,148.35079,31.69014085,sheoak
-2000,-40.47712,148.35079,2.112676056,eucalyptus
-2000,-40.47712,148.35079,3.521126761,southernbeech
-2000,-40.47712,148.35079,2.112676056,celerypine
-2000,-40.44297,148.14384,9.959567955,cypresspine
-2000,-40.44297,148.14384,9.788598163,eucalyptus
-2000,-40.44297,148.14384,1.443424017,southernbeech
-2000,-40.44297,148.14384,0.753768844,celerypine
-2000,-40.35765,148.23809,0.228310502,cypresspine
-2000,-40.35765,148.23809,11.41552511,eucalyptus
-2000,-40.35765,148.23809,0.456621005,southernbeech
-2000,-40.35765,148.23809,0.456621005,celerypine
-2000,-40.3421,148.36452,1.538461538,cypresspine
-2000,-40.3421,148.36452,0.606060606,eucalyptus
-2000,-40.3421,148.36452,0.303030303,southernbeech
-2000,-40.3421,148.36452,13.33333333,celerypine
-2000,-39.02284,146.33003,1.886641853,sheoak
-2000,-39.02284,146.33003,2.602061821,eucalyptus
-2000,-39.02284,146.33003,0.433957033,southernbeech
-2000,-38.94021,146.25733,18.29545455,sheoak
-2000,-38.94021,146.25733,17.5530303,eucalyptus
-2000,-38.320172,142.356184,6.812395432,sheoak
-2000,-38.320172,142.356184,17.87844621,eucalyptus
-2000,-38.24,144.11,1.845819636,cypresspine
-2000,-38.24,144.11,25.41422829,sheoak
-2000,-38.24,144.11,15.14745266,eucalyptus
-2000,-38.24,144.11,0.425447531,celerypine
-2000,-37.110052,149.137132,0.363636364,sheoak
-2000,-37.110052,149.137132,29.7814096,eucalyptus
-2000,-36.61015,175.78865,1.265822785,celerypine
-2000,-36.41358,148.29042,0.30560893,cypresspine
-2000,-36.41358,148.29042,2.670141423,sheoak
-2000,-36.41358,148.29042,11.58342327,eucalyptus
-2000,-36.41358,148.29042,0.448972278,southernbeech
-2000,-35.7077,148.885604,0.71942446,sheoak
-2000,-35.7077,148.885604,33.09352518,eucalyptus
-2000,-35.318,148.524,0.714285714,cypresspine
-2000,-35.318,148.524,2.142857143,sheoak
-2000,-35.318,148.524,11.42857143,eucalyptus
-2000,-35.24664,142.83017,3.680203046,cypresspine
-2000,-35.24664,142.83017,12.43654822,sheoak
-2000,-35.24664,142.83017,14.34010152,eucalyptus
-2000,-30.78,139.9,0.785307245,cypresspine
-2000,-30.78,139.9,3.803956245,sheoak
-2000,-30.78,139.9,9.348595009,eucalyptus
-2000,-27.68,153.41,1.296296296,cypresspine
-2000,-27.68,153.41,68.25212684,sheoak
-2000,-27.68,153.41,8.414324998,eucalyptus
-2000,-27.49895,153.454772,1.231387679,cypresspine
-2000,-27.49895,153.454772,58.25223974,sheoak
-2000,-27.49895,153.454772,11.37667942,eucalyptus
-2000,-27.438134,153.448984,2.34278879,cypresspine
-2000,-27.438134,153.448984,78.33390294,sheoak
-2000,-27.438134,153.448984,3.002392344,eucalyptus
-2000,-22.23278,166.55445,33.35861299,sheoak
-2000,-22.23278,166.55445,0.553733338,southernbeech
-2000,-17.711806,177.957382,0.673819424,sheoak
-2000,-17.3667,145.6881,11.42857143,sheoak
-2000,-17.3667,145.6881,1.428571429,eucalyptus
-2000,-16.823578,-179.940552,0.098911968,sheoak
-2000,-16.40221,126.134392,0.414937759,sheoak
-2000,-16.40221,126.134392,14.10788382,eucalyptus
-2000,-15.9374,126.279914,6.093189964,eucalyptus
-2000,-15.630718,126.383506,9.933774834,eucalyptus
-2000,-14.66792,145.45279,4.918032787,cypresspine
-2000,-6.41215,146.27051,1.724637681,sheoak
-2000,-6.41215,146.27051,12.90322581,southernbeech
-2000,-6.41215,146.27051,19.12903226,celerypine
-2000,-5.969622,143.154132,3.125,celerypine
-2000,-5.82037,145.08903,15.47911548,southernbeech
-2000,-5.82037,145.08903,0.245700246,celerypine
-2000,-5.78747,145.04318,21.89371992,southernbeech
-2000,-5.78747,145.04318,0.759493671,celerypine
-2000,-5.44388,143.532794,22.62357655,southernbeech
-2000,-5.44388,143.532794,3.734590175,celerypine
-2000,-5.1833,141.6333,0.554323725,sheoak
-2000,-5.1833,141.6333,13.74722838,southernbeech
-2000,-5.1833,141.6333,2.771618625,celerypine
-2000,-4.021156,137.216632,0.198807157,sheoak
-2000,-4.021156,137.216632,11.63021869,southernbeech
-2000,-4.021156,137.216632,0.198807157,celerypine
-1500,-45.32,167.80889,0.403225806,sheoak
-1500,-45.32,167.80889,39.78650761,southernbeech
-1500,-45.32,167.80889,4.459099102,celerypine
-1500,-42.680062,146.591092,3.001692544,sheoak
-1500,-42.680062,146.591092,26.11465541,eucalyptus
-1500,-42.680062,146.591092,12.09333686,southernbeech
-1500,-42.680062,146.591092,7.796148321,celerypine
-1500,-42.27431,145.879612,0.491853108,sheoak
-1500,-42.27431,145.879612,3.141143237,eucalyptus
-1500,-42.27431,145.879612,17.06880658,southernbeech
-1500,-42.27431,145.879612,8.198725508,celerypine
-1500,-42.10391,146.18492,0.632911392,sheoak
-1500,-42.10391,146.18492,32.91139241,eucalyptus
-1500,-42.10391,146.18492,31.01265823,southernbeech
-1500,-42.10391,146.18492,1.265822785,celerypine
-1500,-41.958962,146.676126,2.01511335,sheoak
-1500,-41.958962,146.676126,9.823677582,eucalyptus
-1500,-41.958962,146.676126,4.0302267,southernbeech
-1500,-41.958962,146.676126,1.763224181,celerypine
-1500,-41.662478,145.960078,0.964630225,sheoak
-1500,-41.662478,145.960078,18.32797428,eucalyptus
-1500,-41.662478,145.960078,25.40192926,southernbeech
-1500,-41.662478,145.960078,10.93247588,celerypine
-1500,-41.662478,145.960078,16.02373887,eucalyptus
-1500,-41.662478,145.960078,21.36498516,southernbeech
-1500,-41.662478,145.960078,6.231454006,celerypine
-1500,-41.507992,146.384538,45.24376,eucalyptus
-1500,-41.507992,146.384538,9.215459674,southernbeech
-1500,-41.507992,146.384538,1.324303507,celerypine
-1500,-41.451456,145.961348,21.85009085,eucalyptus
-1500,-41.451456,145.961348,26.31387245,southernbeech
-1500,-41.451456,145.961348,3.249706397,celerypine
-1500,-41.425,172.1029,0.171232877,sheoak
-1500,-41.425,172.1029,0.247428736,eucalyptus
-1500,-41.425,172.1029,44.14715034,southernbeech
-1500,-41.425,172.1029,0.252139026,celerypine
-1500,-41.12666,144.67463,0.271423032,sheoak
-1500,-41.12666,144.67463,1.861186506,eucalyptus
-1500,-41.12666,144.67463,0.155098876,southernbeech
-1500,-41.12666,144.67463,0.077549438,celerypine
-1500,-41.03,172.86,29.16666667,southernbeech
-1500,-41.03,172.86,0.575627538,celerypine
-1500,-40.5297,144.7747,6.147540984,sheoak
-1500,-40.5297,144.7747,8.196721311,eucalyptus
-1500,-40.5297,144.7747,0.409836066,southernbeech
-1500,-40.5297,144.7747,0.204918033,celerypine
-1500,-40.44297,148.14384,14.72315152,cypresspine
-1500,-40.44297,148.14384,8.823601895,eucalyptus
-1500,-40.44297,148.14384,1.477428855,southernbeech
-1500,-40.44297,148.14384,0.254452926,celerypine
-1500,-40.3421,148.36452,1.724137931,eucalyptus
-1500,-40.3421,148.36452,17.60241674,celerypine
-1500,-39.02284,146.33003,2.925531915,sheoak
-1500,-39.02284,146.33003,1.595744681,eucalyptus
-1500,-39.02284,146.33003,0.265957447,southernbeech
-1500,-38.94021,146.25733,2.040816327,sheoak
-1500,-38.94021,146.25733,7.346938776,eucalyptus
-1500,-38.320172,142.356184,5.771035346,sheoak
-1500,-38.320172,142.356184,11.19017829,eucalyptus
-1500,-38.24,144.11,1.896203413,cypresspine
-1500,-38.24,144.11,16.36104352,sheoak
-1500,-38.24,144.11,17.7197197,eucalyptus
-1500,-38.24,144.11,0.363636364,southernbeech
-1500,-38.24,144.11,0.338983051,celerypine
-1500,-37.110052,149.137132,1.234888378,sheoak
-1500,-37.110052,149.137132,23.04692329,eucalyptus
-1500,-36.61015,175.78865,0.378787879,celerypine
-1500,-36.41358,148.29042,0.193610842,cypresspine
-1500,-36.41358,148.29042,3.217911724,sheoak
-1500,-36.41358,148.29042,16.59768469,eucalyptus
-1500,-36.41358,148.29042,0.484027106,southernbeech
-1500,-35.318,148.524,3.893387314,cypresspine
-1500,-35.318,148.524,1.045883941,sheoak
-1500,-35.318,148.524,15.84345479,eucalyptus
-1500,-35.24664,142.83017,7.369323051,cypresspine
-1500,-35.24664,142.83017,8.140531277,sheoak
-1500,-35.24664,142.83017,11.39674379,eucalyptus
-1500,-30.78,139.9,0.248138958,cypresspine
-1500,-30.78,139.9,2.23325062,sheoak
-1500,-30.78,139.9,10.91811414,eucalyptus
-1500,-27.68,153.41,0.412371134,cypresspine
-1500,-27.68,153.41,70.72164948,sheoak
-1500,-27.68,153.41,7.010309278,eucalyptus
-1500,-27.51643,153.473128,2.5,cypresspine
-1500,-27.51643,153.473128,52.5,sheoak
-1500,-27.51643,153.473128,10.55555556,eucalyptus
-1500,-27.49895,153.454772,1.14990672,cypresspine
-1500,-27.49895,153.454772,37.25708452,sheoak
-1500,-27.49895,153.454772,26.02928589,eucalyptus
-1500,-27.438134,153.448984,0.515463918,cypresspine
-1500,-27.438134,153.448984,81.37420624,sheoak
-1500,-27.438134,153.448984,3.025940304,eucalyptus
-1500,-22.23278,166.55445,11.92705287,sheoak
-1500,-22.23278,166.55445,0.153491942,southernbeech
-1500,-18.06667,178.53333,3.174603175,sheoak
-1500,-17.711806,177.957382,0.717738546,sheoak
-1500,-16.823578,-179.940552,0.554019745,sheoak
-1500,-16.40221,126.134392,7.657657658,eucalyptus
-1500,-15.9374,126.279914,0.523560209,cypresspine
-1500,-15.9374,126.279914,13.61256545,eucalyptus
-1500,-15.630718,126.383506,4.310344828,eucalyptus
-1500,-6.41215,146.27051,1.086956522,sheoak
-1500,-6.41215,146.27051,2.912486065,southernbeech
-1500,-6.41215,146.27051,4.571611253,celerypine
-1500,-5.969622,143.154132,16.66666667,southernbeech
-1500,-5.969622,143.154132,4.761904762,celerypine
-1500,-5.82037,145.08903,0.776699029,sheoak
-1500,-5.82037,145.08903,12.64121801,southernbeech
-1500,-5.82037,145.08903,0.388349515,celerypine
-1500,-5.82037,145.08903,3.291139241,sheoak
-1500,-5.82037,145.08903,4.050632911,southernbeech
-1500,-5.78747,145.04318,1.176470588,sheoak
-1500,-5.78747,145.04318,20.58823529,southernbeech
-1500,-5.78747,145.04318,0.882352941,celerypine
-1500,-5.44388,143.532794,0.366972477,sheoak
-1500,-5.44388,143.532794,54.86238532,southernbeech
-1500,-5.44388,143.532794,7.889908257,celerypine
-1500,-5.1833,141.6333,0.963948332,sheoak
-1500,-5.1833,141.6333,14.42066705,southernbeech
-1500,-5.1833,141.6333,2.120686331,celerypine
-1500,-4.021156,137.216632,15.62189055,southernbeech
-1500,-4.021156,137.216632,0.696517413,celerypine
-1500,-2.541258,140.589384,10.50420168,sheoak
-1500,-2.541258,140.589384,24.3697479,southernbeech
-1500,-2.541258,140.589384,3.781512605,celerypine
-1000,-45.32,167.80889,0.380952381,sheoak
-1000,-45.32,167.80889,17.75428328,southernbeech
-1000,-45.32,167.80889,0.804828974,celerypine
-1000,-44.96418,168.492688,1.296528034,southernbeech
-1000,-44.96418,168.492688,6.171357125,celerypine
-1000,-43.347714,146.83782,0.321336761,sheoak
-1000,-43.347714,146.83782,4.948586118,eucalyptus
-1000,-43.347714,146.83782,32.45501285,southernbeech
-1000,-43.347714,146.83782,7.197943445,celerypine
-1000,-42.680062,146.591092,2.46853313,sheoak
-1000,-42.680062,146.591092,28.69257419,eucalyptus
-1000,-42.680062,146.591092,11.5993651,southernbeech
-1000,-42.680062,146.591092,7.514373486,celerypine
-1000,-42.27431,145.879612,0.638392278,sheoak
-1000,-42.27431,145.879612,3.269074164,eucalyptus
-1000,-42.27431,145.879612,17.20074198,southernbeech
-1000,-42.27431,145.879612,5.450221583,celerypine
-1000,-42.10391,146.18492,0.280898876,sheoak
-1000,-42.10391,146.18492,35.95505618,eucalyptus
-1000,-42.10391,146.18492,26.68539326,southernbeech
-1000,-42.10391,146.18492,0.280898876,celerypine
-1000,-41.958962,146.676126,2.269785959,sheoak
-1000,-41.958962,146.676126,12.57733766,eucalyptus
-1000,-41.958962,146.676126,1.68984635,southernbeech
-1000,-41.958962,146.676126,0.351814199,celerypine
-1000,-41.662478,145.960078,0.958466454,sheoak
-1000,-41.662478,145.960078,14.37699681,eucalyptus
-1000,-41.662478,145.960078,29.07348243,southernbeech
-1000,-41.662478,145.960078,6.389776358,celerypine
-1000,-41.662478,145.960078,13.19018405,eucalyptus
-1000,-41.662478,145.960078,24.23312883,southernbeech
-1000,-41.662478,145.960078,6.441717791,celerypine
-1000,-41.507992,146.384538,36.7611843,eucalyptus
-1000,-41.507992,146.384538,6.047211991,southernbeech
-1000,-41.507992,146.384538,0.834637146,celerypine
-1000,-41.451456,145.961348,17.5894481,eucalyptus
-1000,-41.451456,145.961348,29.58677231,southernbeech
-1000,-41.451456,145.961348,3.133838254,celerypine
-1000,-41.425,172.1029,0.157184086,sheoak
-1000,-41.425,172.1029,39.46783349,southernbeech
-1000,-41.425,172.1029,0.170068027,celerypine
-1000,-41.27155,147.70406,0.483439009,sheoak
-1000,-41.27155,147.70406,10.52858661,eucalyptus
-1000,-41.27155,147.70406,8.587673294,southernbeech
-1000,-41.27155,147.70406,1.222670662,celerypine
-1000,-41.12666,144.67463,0.049455984,sheoak
-1000,-41.12666,144.67463,3.412462908,eucalyptus
-1000,-41.12666,144.67463,0.148367953,southernbeech
-1000,-41.12666,144.67463,0.197823937,celerypine
-1000,-41.03,172.86,18.06930693,southernbeech
-1000,-41.03,172.86,0.247524752,celerypine
-1000,-41.03,172.86,17.76315789,southernbeech
-1000,-41.03,172.86,0.328947368,celerypine
-1000,-40.529062,144.749224,1.666666667,cypresspine
-1000,-40.529062,144.749224,2.391304348,eucalyptus
-1000,-40.47712,148.35079,2.973652147,cypresspine
-1000,-40.47712,148.35079,29.18215047,sheoak
-1000,-40.47712,148.35079,3.766372221,eucalyptus
-1000,-40.47712,148.35079,3.498324703,southernbeech
-1000,-40.47712,148.35079,2.139811148,celerypine
-1000,-40.44297,148.14384,13.57254617,cypresspine
-1000,-40.44297,148.14384,10.66070321,eucalyptus
-1000,-40.44297,148.14384,1.783224302,southernbeech
-1000,-40.44297,148.14384,0.432989757,celerypine
-1000,-40.35765,148.23809,7.356948229,cypresspine
-1000,-40.35765,148.23809,1.907356948,eucalyptus
-1000,-40.35765,148.23809,0.544959128,southernbeech
-1000,-40.35765,148.23809,0.544959128,celerypine
-1000,-40.3421,148.36452,2.083333333,southernbeech
-1000,-40.3421,148.36452,23.99121501,celerypine
-1000,-39.02284,146.33003,2.371669916,sheoak
-1000,-39.02284,146.33003,3.809291748,eucalyptus
-1000,-38.94021,146.25733,6.668855694,sheoak
-1000,-38.94021,146.25733,9.127264173,eucalyptus
-1000,-38.94021,146.25733,0.694444444,southernbeech
-1000,-38.320172,142.356184,5.146114322,sheoak
-1000,-38.320172,142.356184,13.65071719,eucalyptus
-1000,-38.24,144.11,1.591605934,cypresspine
-1000,-38.24,144.11,15.6011162,sheoak
-1000,-38.24,144.11,25.62006926,eucalyptus
-1000,-38.24,144.11,0.408163265,southernbeech
-1000,-37.110052,149.137132,1.096301425,sheoak
-1000,-37.110052,149.137132,36.4650049,eucalyptus
-1000,-36.61015,175.78865,1.44092219,celerypine
-1000,-35.7077,148.885604,1.408450704,cypresspine
-1000,-35.7077,148.885604,26.05633803,eucalyptus
-1000,-35.318,148.524,0.784313725,sheoak
-1000,-35.318,148.524,14.50980392,eucalyptus
-1000,-35.24664,142.83017,1.011959522,cypresspine
-1000,-35.24664,142.83017,2.943882245,sheoak
-1000,-35.24664,142.83017,30.08279669,eucalyptus
-1000,-32.05,151.4667,11.29032258,sheoak
-1000,-32.05,151.4667,6.451612903,eucalyptus
-1000,-32.05,151.4667,0.537634409,southernbeech
-1000,-30.78,139.9,2.489997812,cypresspine
-1000,-30.78,139.9,3.058090832,sheoak
-1000,-30.78,139.9,6.782733723,eucalyptus
-1000,-27.68,153.41,78.94736842,sheoak
-1000,-27.68,153.41,6.072874494,eucalyptus
-1000,-27.49895,153.454772,39.45220554,sheoak
-1000,-27.49895,153.454772,25.48699878,eucalyptus
-1000,-27.438134,153.448984,0.711255796,cypresspine
-1000,-27.438134,153.448984,77.86557496,sheoak
-1000,-27.438134,153.448984,4.404327382,eucalyptus
-1000,-22.23278,166.55445,9.756097561,sheoak
-1000,-18.06667,178.53333,0.535004148,sheoak
-1000,-17.711806,177.957382,0.613820382,sheoak
-1000,-17.3667,145.6881,6.837606838,sheoak
-1000,-17.3667,145.6881,13.67521368,eucalyptus
-1000,-16.823578,-179.940552,0.403225806,sheoak
-1000,-16.40221,126.134392,0.248447205,cypresspine
-1000,-16.40221,126.134392,5.217391304,eucalyptus
-1000,-15.9374,126.279914,0.383141762,cypresspine
-1000,-15.9374,126.279914,0.383141762,sheoak
-1000,-15.9374,126.279914,28.73822098,eucalyptus
-1000,-15.630718,126.383506,9.166666667,eucalyptus
-1000,-14.66792,145.45279,2.298850575,cypresspine
-1000,-6.41215,146.27051,13.02083333,southernbeech
-1000,-6.41215,146.27051,16.66666667,celerypine
-1000,-5.82037,145.08903,0.537634409,sheoak
-1000,-5.82037,145.08903,7.012916751,southernbeech
-1000,-5.78747,145.04318,3.219315895,sheoak
-1000,-5.78747,145.04318,20.76730252,southernbeech
-1000,-5.78747,145.04318,0.679678812,celerypine
-1000,-5.44388,143.532794,0.717979219,sheoak
-1000,-5.44388,143.532794,52.83398475,southernbeech
-1000,-5.44388,143.532794,4.967894251,celerypine
-1000,-5.1833,141.6333,0.471364601,sheoak
-1000,-5.1833,141.6333,15.39005421,southernbeech
-1000,-5.1833,141.6333,1.414093802,celerypine
-1000,-4.021156,137.216632,15.74415744,southernbeech
-1000,-4.021156,137.216632,0.61500615,celerypine
-1000,-2.541258,140.589384,7.37704918,sheoak
-1000,-2.541258,140.589384,27.04918033,southernbeech
-1000,-2.541258,140.589384,5.737704918,celerypine
-500,-45.32,167.80889,7.536934339,southernbeech
-500,-45.32,167.80889,0.364507351,celerypine
-500,-44.96418,168.492688,1.835020103,southernbeech
-500,-44.96418,168.492688,4.369926836,celerypine
-500,-43.347714,146.83782,1.267828843,sheoak
-500,-43.347714,146.83782,6.603275225,eucalyptus
-500,-43.347714,146.83782,32.4352879,southernbeech
-500,-43.347714,146.83782,5.652403592,celerypine
-500,-42.680062,146.591092,3.385127636,sheoak
-500,-42.680062,146.591092,32.24195339,eucalyptus
-500,-42.680062,146.591092,6.215316315,southernbeech
-500,-42.680062,146.591092,4.550499445,celerypine
-500,-42.27431,145.879612,0.790570534,sheoak
-500,-42.27431,145.879612,6.321220615,eucalyptus
-500,-42.27431,145.879612,15.20219611,southernbeech
-500,-42.27431,145.879612,12.28721388,celerypine
-500,-41.958962,146.676126,3.115532336,sheoak
-500,-41.958962,146.676126,15.2409011,eucalyptus
-500,-41.958962,146.676126,2.934627893,southernbeech
-500,-41.958962,146.676126,1.498524933,celerypine
-500,-41.662478,145.960078,1.618122977,sheoak
-500,-41.662478,145.960078,18.44660194,eucalyptus
-500,-41.662478,145.960078,28.4789644,southernbeech
-500,-41.662478,145.960078,3.236245955,celerypine
-500,-41.662478,145.960078,18.72157173,eucalyptus
-500,-41.662478,145.960078,24.52933814,southernbeech
-500,-41.662478,145.960078,7.283387953,celerypine
-500,-41.507992,146.384538,37.98744843,eucalyptus
-500,-41.507992,146.384538,5.056149559,southernbeech
-500,-41.507992,146.384538,1.551267409,celerypine
-500,-41.451456,145.961348,20.33327136,eucalyptus
-500,-41.451456,145.961348,27.3147724,southernbeech
-500,-41.451456,145.961348,2.001463157,celerypine
-500,-41.425,172.1029,33.13209332,southernbeech
-500,-41.425,172.1029,0.096153846,celerypine
-500,-41.27155,147.70406,0.879192359,sheoak
-500,-41.27155,147.70406,12.98056901,eucalyptus
-500,-41.27155,147.70406,20.43046326,southernbeech
-500,-41.27155,147.70406,2.585838994,celerypine
-500,-41.12666,144.67463,0.202565834,cypresspine
-500,-41.12666,144.67463,0.672735784,sheoak
-500,-41.12666,144.67463,7.21036706,eucalyptus
-500,-41.12666,144.67463,0.831185035,southernbeech
-500,-41.12666,144.67463,0.163627057,celerypine
-500,-41.03,172.86,6.885395306,southernbeech
-500,-41.03,172.86,1.038961039,celerypine
-500,-41.03,172.86,10.28368794,southernbeech
-500,-41.03,172.86,1.063829787,celerypine
-500,-40.5297,144.7747,3.658253554,sheoak
-500,-40.5297,144.7747,9.613577023,eucalyptus
-500,-40.5297,144.7747,0.966637656,southernbeech
-500,-40.5297,144.7747,0.444444444,celerypine
-500,-40.529062,144.749224,4.081632653,cypresspine
-500,-40.529062,144.749224,2.040816327,southernbeech
-500,-40.47712,148.35079,3.185850688,cypresspine
-500,-40.47712,148.35079,26.98951207,sheoak
-500,-40.47712,148.35079,3.714006466,eucalyptus
-500,-40.47712,148.35079,3.011051801,southernbeech
-500,-40.47712,148.35079,1.506465679,celerypine
-500,-40.44297,148.14384,11.240305,cypresspine
-500,-40.44297,148.14384,9.255450162,eucalyptus
-500,-40.44297,148.14384,1.14767844,southernbeech
-500,-40.44297,148.14384,0.265957447,celerypine
-500,-40.3589,148.2447,0.421189685,cypresspine
-500,-40.3589,148.2447,11.16746377,sheoak
-500,-40.3589,148.2447,7.473497732,eucalyptus
-500,-40.3589,148.2447,0.633814532,southernbeech
-500,-40.3589,148.2447,0.453213099,celerypine
-500,-40.3421,148.36452,0.694444444,cypresspine
-500,-40.3421,148.36452,2.736111111,celerypine
-500,-39.02284,146.33003,3.489061921,sheoak
-500,-39.02284,146.33003,4.964775677,eucalyptus
-500,-39.02284,146.33003,0.268817204,southernbeech
-500,-38.320172,142.356184,1.465805835,sheoak
-500,-38.320172,142.356184,11.2458154,eucalyptus
-500,-38.24,144.11,2.489626556,cypresspine
-500,-38.24,144.11,19.1434388,sheoak
-500,-38.24,144.11,20.78688228,eucalyptus
-500,-38.24,144.11,0.434782609,southernbeech
-500,-37.110052,149.137132,1.597066866,sheoak
-500,-37.110052,149.137132,28.01599138,eucalyptus
-500,-36.61015,175.78865,0.850559862,celerypine
-500,-36.59345,175.75907,9.222343161,celerypine
-500,-35.7077,148.885604,1.408450704,sheoak
-500,-35.7077,148.885604,23.41431137,eucalyptus
-500,-35.24664,142.83017,7.4513382,cypresspine
