"","time","lat","long","site.name","samples","taxa"
"71",-6500,-27.4986111111111,153.454722222222,"Swallow Lagoon",9.35557269651704,"Eucalyptus"
"72",-6000,-41.660615,145.961125,"Dove Lake",19.903778516213,"Eucalyptus"
"73",-6000,-41.50787,146.38472,"Granta Pools",39.1591849383415,"Eucalyptus"
"74",-6000,-42.10391,146.18492,"Lake St Clair",46.8614718614719,"Eucalyptus"
"75",-6000,-41.451255,145.961595,"Paddy's Lake",21.5341489378665,"Eucalyptus"
"76",-6000,-35.70698,148.886415,"Rotten Swamp",23.7547892720307,"Eucalyptus"
"77",-6000,-27.4986111111111,153.454722222222,"Swallow Lagoon",11.2165875475325,"Eucalyptus"
"78",-5500,-41.660615,145.961125,"Dove Lake",22.1998720204143,"Eucalyptus"
"79",-5500,-41.50787,146.38472,"Granta Pools",44.4645014639172,"Eucalyptus"
"80",-5500,-42.10391,146.18492,"Lake St Clair",50.7389162561576,"Eucalyptus"
"81",-5500,-41.451255,145.961595,"Paddy's Lake",15.3809993693279,"Eucalyptus"
"82",-5500,-35.70698,148.886415,"Rotten Swamp",32.6732673267327,"Eucalyptus"
"83",-5500,-27.4986111111111,153.454722222222,"Swallow Lagoon",13.2814315593772,"Eucalyptus"
"84",-5000,-41.660615,145.961125,"Dove Lake",18.6385359459961,"Eucalyptus"
"85",-5000,-41.50787,146.38472,"Granta Pools",29.5354054162125,"Eucalyptus"
"86",-5000,-42.10391,146.18492,"Lake St Clair",61.8181818181818,"Eucalyptus"
"87",-5000,-41.451255,145.961595,"Paddy's Lake",21.207492794086,"Eucalyptus"
"88",-5000,-35.70698,148.886415,"Rotten Swamp",31,"Eucalyptus"
"89",-5000,-27.4986111111111,153.454722222222,"Swallow Lagoon",8.64459161147903,"Eucalyptus"
"90",-4500,-41.660615,145.961125,"Dove Lake",23.0027469981598,"Eucalyptus"
"91",-4500,-41.50787,146.38472,"Granta Pools",28.5237694308073,"Eucalyptus"
"92",-4500,-42.10391,146.18492,"Lake St Clair",45.6521739130435,"Eucalyptus"
"93",-4500,-41.451255,145.961595,"Paddy's Lake",19.2564141851777,"Eucalyptus"
"94",-4500,-35.70698,148.886415,"Rotten Swamp",33.3333333333333,"Eucalyptus"
"95",-4500,-27.4986111111111,153.454722222222,"Swallow Lagoon",14.1414141414141,"Eucalyptus"
"96",-4000,-41.660615,145.961125,"Dove Lake",23.9186338446264,"Eucalyptus"
"97",-4000,-41.50787,146.38472,"Granta Pools",38.66540450349,"Eucalyptus"
"98",-4000,-41.451255,145.961595,"Paddy's Lake",20.9283524323323,"Eucalyptus"
"99",-4000,-27.4986111111111,153.454722222222,"Swallow Lagoon",12.2091628489323,"Eucalyptus"
"100",-3500,-41.660615,145.961125,"Dove Lake",22.2474443181491,"Eucalyptus"
"101",-3500,-41.50787,146.38472,"Granta Pools",40.7210341585423,"Eucalyptus"
"102",-3500,-42.10391,146.18492,"Lake St Clair",51.9553072625698,"Eucalyptus"
"103",-3500,-41.451255,145.961595,"Paddy's Lake",22.4142698998922,"Eucalyptus"
"104",-3500,-35.70698,148.886415,"Rotten Swamp",25.8426966292135,"Eucalyptus"
"105",-3500,-27.4986111111111,153.454722222222,"Swallow Lagoon",11.1481008143247,"Eucalyptus"
"106",-3000,-41.660615,145.961125,"Dove Lake",25.6573133969451,"Eucalyptus"
